Date,BBAS3,BBDC4,ITUB4
2018-09-10,23.15113639831543,14.995929718017578,25.51469612121582
2018-09-11,22.10281753540039,14.544218063354492,24.636308670043945
2018-09-12,22.203542709350586,14.54947566986084,24.70753288269043
2018-09-13,21.906539916992188,14.491692543029785,24.571022033691406
2018-09-14,22.08314323425293,14.554723739624023,25.004289627075195
2018-09-17,22.837711334228516,14.969667434692383,25.597787857055664
2018-09-18,23.857175827026367,15.09048080444336,25.574050903320312
2018-09-19,23.616352081298828,15.158761024475098,25.75209617614746
2018-09-20,23.680578231811523,15.127243041992188,25.58591079711914
2018-09-21,24.547521591186523,15.368864059448242,26.01917266845703
2018-09-24,23.865205764770508,14.959165573120117,25.372262954711914
2018-09-25,23.720714569091797,14.969667434692383,25.431604385375977
2018-09-26,23.640439987182617,15.006431579589844,25.710554122924805
2018-09-27,24.314735412597656,15.347851753234863,26.41682243347168
